MTB	382490	382876
MTB	382879	383541
MTB	383602	384486
MTB	384535	385149
MTB	385173	385943
MTB	386305	387099
MTB	387148	387816
MTB	387888	388550
MTB	388582	389154
MTB	389260	390591
MTB	390580	391251
MTB	391352	392032
MTB	392039	392263
MTB	392273	392728
MTB	392696	394045
MTB	394111	394713
MTB	394694	395320
MTB	395347	396087
MTB	396201	397367
MTB	397442	398227
MTB	398254	398628
MTB	398658	399524
MTB	399535	400050
MTB	400192	401703
MTB	401873	403162
MTB	403193	405841
MTB	405950	408448
MTB	408634	409173
MTB	409362	410801
MTB	410838	412760
MTB	412757	414238
MTB	414381	414941
MTB	415050	415460
MTB	415502	416965
MTB	417304	418290
MTB	418293	418946
MTB	418949	419608
MTB	419835	421712
MTB	421709	422416
MTB	422452	423639
MTB	423639	424019
MTB	424269	424694
MTB	424777	434679
MTB	434830	435474
MTB	435471	436769
MTB	436860	437507
MTB	437518	438297
MTB	438302	438739
MTB	438822	439649
MTB	439871	441253
MTB	441265	442299
MTB	442395	443078
MTB	443067	444197
MTB	444222	444815
MTB	444844	445233
MTB	445314	446525
MTB	446531	447046
MTB	447147	448043
MTB	448040	448633
MTB	448630	449385
MTB	449404	451803
MTB	451800	452279
MTB	452294	453154
MTB	453230	454372
MTB	454421	455386
MTB	455637	455858
MTB	455977	456192
MTB	456268	456819
MTB	456915	457823
MTB	457841	458380
MTB	458461	459315
MTB	459456	462002
MTB	462135	463307
MTB	463411	466668
MTB	468335	469594
MTB	469591	470013
MTB	470010	471230
MTB	471227	472639
MTB	472781	474106
MTB	474122	474841
MTB	474940	475344
MTB	475350	475742
MTB	475816	476184
MTB	476394	476642
MTB	476679	477320
MTB	477327	478556
MTB	478566	479753
MTB	479789	480160
MTB	480355	483231
MTB	483228	483656
MTB	483977	485734
MTB	485731	489939
MTB	489887	490705
MTB	490783	491793
MTB	491786	493858
MTB	493851	495008
MTB	495062	497314
MTB	497314	498300
MTB	498300	499619
MTB	499713	500366
MTB	500350	501018
MTB	501148	502170
MTB	502167	502373
MTB	502366	503124
MTB	503496	504998
MTB	505086	506582
MTB	506561	506971
MTB	507132	507761
MTB	507758	508555
MTB	508582	510225
MTB	510377	510652
MTB	510702	515321
MTB	515373	515816
MTB	516017	516892
MTB	516895	517803
MTB	517803	518396
MTB	518733	519041
MTB	519073	519567
MTB	519600	520322
MTB	520324	521454
MTB	521514	522167
MTB	522347	524533
MTB	524530	525390
MTB	525387	526082
MTB	526143	527360
MTB	527379	528314
MTB	528608	530230
MTB	530296	530724
MTB	530751	532214
MTB	532396	532911
MTB	533091	533789
MTB	533833	534396
MTB	534445	535215
MTB	535224	536507
MTB	536504	537169
MTB	537229	538548
MTB	538588	541491
MTB	541488	541910
MTB	542142	542852
MTB	543174	544730
MTB	545375	545821
MTB	545889	546803
MTB	547076	547357
MTB	547344	547517
MTB	547586	549607
MTB	549675	551198
MTB	551198	551689
MTB	551749	551988
MTB	552026	552550
MTB	552614	554008
MTB	554016	554309
MTB	554313	554885
MTB	554882	556306
MTB	556458	557252
MTB	557527	558813
MTB	558895	559755
MTB	559888	560748
MTB	560848	561711
MTB	561854	562294
MTB	562225	562713
MTB	562723	563427
MTB	563564	564934
MTB	565021	565443
MTB	565797	566396
MTB	566508	566771
MTB	566776	567222
MTB	567222	567896
MTB	567921	568967
MTB	568964	569806
MTB	569988	570512
MTB	570539	571648
MTB	571710	573065
MTB	573046	573801
MTB	573984	575300
MTB	575348	576790
MTB	576787	577338
MTB	577664	578269
MTB	578426	579175
MTB	579349	580581
MTB	580809	581492
MTB	581489	583378
MTB	583375	583704
MTB	583701	584690
MTB	584695	585423
MTB	585424	586314
MTB	586394	587380
MTB	587377	588309
MTB	588325	589167
MTB	589183	590058
MTB	590083	590970
MTB	591111	591347
MTB	591654	592784
MTB	592791	593867
MTB	593871	594779
MTB	594802	595302
MTB	595464	596585
MTB	596759	597202
MTB	597199	600105
MTB	600098	600391
MTB	600441	601847
MTB	601857	602786
MTB	602819	604516
MTB	604602	605591
MTB	605604	606152
MTB	606149	606448
MTB	606551	608062
MTB	608059	608535
MTB	608746	610056
MTB	610188	610883
MTB	611172	612074
MTB	613038	614342
MTB	614326	614721
MTB	614835	616223
MTB	616223	616831
MTB	616846	617496
MTB	617493	618272
MTB	618305	619894
MTB	619891	620865
MTB	620907	622124
MTB	622121	622282
MTB	622329	622646
MTB	622793	624577
MTB	624473	625480
MTB	625562	626440
MTB	626457	627251
MTB	627248	628288
MTB	628298	629731
MTB	630040	631686
MTB	631743	632375
MTB	632372	633034
MTB	633055	634404
MTB	634416	635504
MTB	635573	635875
MTB	635935	636213
MTB	636210	637463
MTB	637583	637969
MTB	638032	638916
MTB	639012	639956
MTB	640228	640641
MTB	640638	640904
MTB	641096	642811
MTB	642889	644493
MTB	644490	645470
MTB	645467	646255
MTB	646298	647962
MTB	647959	648474
MTB	648536	649672
MTB	649689	650393
MTB	650407	650745
MTB	650779	651504
MTB	651529	652755
MTB	652771	653778
MTB	653879	654739
MTB	654924	655949
MTB	656010	657470
MTB	657548	658039
MTB	658321	659340
MTB	659450	660868
MTB	661003	661269
MTB	661295	663373
MTB	663487	664818
MTB	665042	665383
MTB	665851	667242
MTB	667252	668394
MTB	668579	669745
MTB	669848	671152
MTB	671166	671951
MTB	671996	675916
MTB	676238	676996
MTB	677125	677616
MTB	677710	677925
MTB	677922	678329
MTB	678389	679075
MTB	679229	681862
MTB	681885	684272
MTB	684410	685132
MTB	685129	685926
MTB	685928	686815
MTB	686821	688035
MTB	689059	690504
MTB	690501	692027
MTB	692024	693232
MTB	693237	694787
MTB	694839	695231
MTB	695228	695485
MTB	695668	696903
MTB	697154	697567
MTB	697564	697800
MTB	697904	698410
MTB	698524	698994
MTB	699038	699799
MTB	699856	700167
MTB	700239	701189
MTB	701430	702014
MTB	702813	703199
MTB	703244	703489
MTB	703486	703887
MTB	703830	704057
MTB	704752	705909
MTB	705961	706182
MTB	706324	706929
MTB	706948	709515
MTB	709599	710348
MTB	710345	710587
MTB	710782	711009
MTB	711006	711407
MTB	712716	713807
MTB	714202	715266
MTB	715370	716317
MTB	716410	716664
MTB	716664	717059
MTB	717153	717893
MTB	718025	718285
MTB	718282	718689
MTB	718761	719912
MTB	720005	721732
MTB	721729	725013
MTB	725013	728306
MTB	728583	729278
MTB	729327	730166
MTB	730320	731033
MTB	731113	731364
MTB	731712	731879
MTB	731930	732406
MTB	732393	732821
MTB	732825	733325
MTB	733737	734222
MTB	734254	734970
MTB	735022	735450
MTB	735517	736224
MTB	736298	737203
MTB	737268	738149
MTB	738297	739160
MTB	739327	740187
MTB	740234	741139
MTB	741151	742617
MTB	742719	746366
MTB	746363	747037
MTB	747037	747945
MTB	748276	748812
MTB	748849	749241
MTB	749234	749929
MTB	750000	751505
MTB	751517	752596
MTB	752984	753367
MTB	753462	753617
MTB	753693	754409
MTB	754685	754993
MTB	754980	755225
MTB	755335	755772
MTB	755769	756023
MTB	756137	758500
MTB	758532	758804
MTB	758801	759139
MTB	759136	759309
MTB	759807	763325
MTB	763370	767320
MTB	767684	769597
MTB	769792	770550
MTB	770582	771424
MTB	771484	773112
MTB	773123	774061
MTB	774064	774786
MTB	774783	775574
MTB	775586	778480
MTB	778477	778905
MTB	778990	779487
MTB	779543	780040
MTB	780042	780416
MTB	780721	781311
MTB	781560	781934
MTB	781934	782404
MTB	782485	784590
MTB	784821	786011
MTB	786149	786946
MTB	787099	787926
MTB	787940	789160
MTB	789157	789411
MTB	790024	791073
MTB	791070	791666
MTB	791757	791846
MTB	791831	792160
MTB	792157	793332
MTB	793335	794525
MTB	794715	795470
MTB	795519	796931
MTB	796933	798372
MTB	798833	799444
MTB	799629	799850
MTB	800487	800792
MTB	800809	801462
MTB	801462	802133
MTB	802133	802435
MTB	802528	803370
MTB	803411	803692
MTB	803689	804282
MTB	804282	805106
MTB	805110	805526
MTB	805526	805759
MTB	805756	806166
MTB	806335	808698
MTB	808746	809645
MTB	809946	810887
MTB	811373	811741
MTB	811742	812059
MTB	812059	812622
MTB	812627	812812
MTB	812976	813374
MTB	813398	813937
MTB	813940	814308
MTB	814328	814990
MTB	814993	815190
MTB	815190	815630
MTB	815663	817534
MTB	817539	818444
MTB	818537	819640
MTB	819843	820499
MTB	820496	821476
MTB	821507	822853
MTB	822866	823594
MTB	823683	824639
MTB	824800	826125
MTB	826122	826667
MTB	826670	827470
MTB	827543	828076
MTB	828140	828892
MTB	829207	829704
MTB	830062	830610
MTB	830855	831661
MTB	831776	832303
MTB	832981	833508
MTB	833886	834443
MTB	834440	834946
MTB	835154	835681
MTB	835701	838052
MTB	838451	840856
MTB	840947	841204
MTB	841228	841656
MTB	841737	841874
MTB	842033	842278
MTB	842347	843231
MTB	843242	844414
MTB	844421	845953
MTB	846159	847913
MTB	848103	850040
MTB	850741	851466
MTB	851608	852351
MTB	852396	853853
MTB	853825	854157
MTB	854267	854686
MTB	854699	855826
MTB	855925	856470
MTB	856473	856679
MTB	856682	858037
MTB	858037	858864
MTB	858864	860072
MTB	860069	860710
MTB	860912	862381
MTB	862412	863158
MTB	863256	864143
MTB	864140	864574
MTB	864586	865854
MTB	865851	867389
MTB	867440	868351
MTB	868407	869030
MTB	868984	869763
MTB	870008	871426
MTB	871431	872675
MTB	872672	873292
MTB	873343	874236
MTB	876818	878440
MTB	878638	879324
MTB	879340	881040
MTB	881075	881713
MTB	881459	882418
MTB	882524	882763
MTB	882760	883434
MTB	883451	884050
MTB	884072	884800
MTB	884797	885840
MTB	885837	886646
MTB	886719	887024
MTB	887137	888636
MTB	890388	891482
MTB	891472	892269
MTB	892266	893273
MTB	893318	894619
MTB	894631	894978
MTB	894972	895628
MTB	895820	898084
MTB	898081	898710
MTB	898831	899787
MTB	899732	901330
MTB	901635	902024
MTB	902111	903694
MTB	903725	904819
MTB	904905	905087
MTB	905234	906340
MTB	906423	907292
MTB	907338	908018
MTB	908181	908483
MTB	908485	909318
MTB	909611	910033
MTB	910030	910842
MTB	910972	911739
MTB	911736	912683
MTB	912726	913502
MTB	913558	914199
MTB	914257	916311
MTB	916477	917646
MTB	917734	918750
MTB	918912	919553
MTB	919634	920689
MTB	920741	921133
MTB	921191	921613
MTB	921970	922875
MTB	922894	923709
MTB	924951	925364
MTB	925361	927610
MTB	927837	930485
MTB	930953	931597
MTB	932279	932932
MTB	933003	934031
MTB	934720	935490
MTB	935577	936389
MTB	936457	937317
MTB	937593	937835
MTB	938112	939404
MTB	939388	940392
MTB	940456	941106
MTB	941190	942467
MTB	942680	944194
MTB	944343	944735
MTB	944938	946056
MTB	946056	947315
MTB	947641	948468
MTB	948757	949395
MTB	949436	951118
MTB	951183	951626
MTB	951632	952711
MTB	952825	953229
MTB	953257	953730
MTB	953727	954920
MTB	955077	956288
MTB	956293	958455
MTB	958523	960151
MTB	960342	962612
MTB	962680	962880
MTB	962890	963393
MTB	963390	963872
MTB	963869	964294
MTB	964312	965535
MTB	965983	966261
MTB	966265	967347
MTB	967344	967733
MTB	967898	968305
MTB	968424	970244
MTB	970505	972457
MTB	972546	973706
MTB	973806	974294
MTB	974291	975937
MTB	976075	976863
MTB	976872	978203
MTB	978481	978756
MTB	978934	979365
MTB	979362	980228
MTB	980225	980509
MTB	980506	981267
MTB	981424	982554
MTB	982762	983784
MTB	983803	985530
MTB	985513	985971
MTB	987233	988705
MTB	988740	989861
MTB	989948	992596
MTB	992598	993455
MTB	993853	995340
MTB	995318	996295
MTB	996524	997705
MTB	997782	999299
MTB	999472	1000767
MTB	1000808	1002415
MTB	1002441	1002704
MTB	1002812	1003792
MTB	1003805	1003957
MTB	1003957	1004484
MTB	1004501	1005841
MTB	1005852	1006562
MTB	1006693	1008180
MTB	1008207	1008938
MTB	1008944	1010062
MTB	1010136	1011734
MTB	1011731	1014124
MTB	1014681	1014860
MTB	1014866	1015300
MTB	1015398	1016171
MTB	1016236	1016685
MTB	1017217	1018725
MTB	1018727	1019965
MTB	1020058	1021329
MTB	1021344	1021643
MTB	1022087	1023868
MTB	1024211	1024687
MTB	1024684	1025184
MTB	1025497	1026816
MTB	1027104	1027685
MTB	1027685	1029337
MTB	1029513	1030577
MTB	1030578	1031864
MTB	1031896	1032633
MTB	1032710	1033786
MTB	1033840	1034631
MTB	1034903	1036015
MTB	1036028	1037002
MTB	1036999	1037925
MTB	1037920	1039914
MTB	1039936	1041048
MTB	1041264	1042094
MTB	1042115	1043239
MTB	1043299	1044315
MTB	1044317	1045222
MTB	1045199	1046020
MTB	1046136	1048415
MTB	1048412	1050346
MTB	1050593	1051459
MTB	1051544	1052317
MTB	1052360	1052638
MTB	1052696	1053736
MTB	1053765	1054241
MTB	1054247	1055008
MTB	1055024	1056685
MTB	1057646	1057963
MTB	1058260	1060575
MTB	1060656	1061654
MTB	1061964	1063127
MTB	1063140	1064051
MTB	1064114	1064962
MTB	1065127	1066038
MTB	1066078	1067445
MTB	1067561	1068208
MTB	1068205	1069776
MTB	1069883	1071262
MTB	1071255	1073273
MTB	1073327	1073548
MTB	1073545	1073928
MTB	1074074	1074421
MTB	1074440	1075114
MTB	1075297	1076097
MTB	1076196	1076678
MTB	1076778	1077197
MTB	1077233	1077835
MTB	1077975	1078334
MTB	1078391	1078687
MTB	1078743	1081055
MTB	1081052	1081684
MTB	1081775	1082584
MTB	1082584	1083750
MTB	1083747	1085750
MTB	1085756	1087345
MTB	1087348	1088496
MTB	1088493	1090175
MTB	1090373	1093144
MTB	1093361	1094356
MTB	1094670	1094864
MTB	1094886	1095059
MTB	1095078	1096451
MTB	1096822	1097508
MTB	1097508	1099022
MTB	1099066	1100460
MTB	1100460	1101005
MTB	1101025	1101480
MTB	1101803	1102549
MTB	1102542	1105109
MTB	1105116	1106276
MTB	1106405	1107382
MTB	1107443	1108099
MTB	1108172	1108504
MTB	1108578	1109171
MTB	1109272	1110192
MTB	1110269	1111549
MTB	1111612	1112223
MTB	1112384	1113460
MTB	1113861	1114112
MTB	1114293	1114724
MTB	1114748	1115749
MTB	1115767	1116525
MTB	1116531	1117148
MTB	1117185	1118393
MTB	1118428	1119939
MTB	1120022	1120879
MTB	1120889	1122148
MTB	1122222	1123598
MTB	1123714	1125417
MTB	1125444	1127003
MTB	1127089	1127883
MTB	1128091	1129179
MTB	1129152	1130105
MTB	1130191	1131111
MTB	1131128	1131421
MTB	1131625	1133259
MTB	1133333	1133908
MTB	1133921	1134568
MTB	1134785	1135465
MTB	1135501	1136481
MTB	1136573	1138060
MTB	1138315	1138908
MTB	1138967	1142671
MTB	1142671	1143648
MTB	1143736	1144467
MTB	1144564	1145853
MTB	1145858	1146544
MTB	1146561	1147028
MTB	1147019	1147978
MTB	1148427	1149107
MTB	1149104	1151686
MTB	1151920	1152012
MTB	1152012	1153727
MTB	1153724	1155853
MTB	1155853	1156422
MTB	1156426	1157955
MTB	1157963	1158736
MTB	1160544	1160828
MTB	1160855	1161151
MTB	1161297	1162472
MTB	1162549	1163376
MTB	1164572	1165435
MTB	1165092	1165499
MTB	1165781	1166806
MTB	1167053	1167676
MTB	1167673	1168554
MTB	1169423	1170670
MTB	1171038	1172153
MTB	1172386	1172832
MTB	1172881	1173786
MTB	1173945	1174700
MTB	1175723	1176112
MTB	1177628	1178392
MTB	1179396	1180577
MTB	1180684	1182315
MTB	1182391	1183455
MTB	1183508	1183981
MTB	1184015	1184878
MTB	1184883	1185740
MTB	1185741	1186823
MTB	1186904	1187323
MTB	1187435	1188001
MTB	1187998	1188393
MTB	1188421	1190424
MTB	1190757	1192148
MTB	1192510	1194273
MTB	1194270	1195043
MTB	1195055	1196092
MTB	1196279	1197115
MTB	1197231	1198082
MTB	1198156	1199373
MTB	1199426	1200370
MTB	1200767	1201660
MTB	1201717	1203111
MTB	1203313	1204035
MTB	1204067	1205233
MTB	1205304	1205798
MTB	1205984	1206418
MTB	1206520	1207386
MTB	1207383	1207649
MTB	1207636	1209657
MTB	1209756	1210484
MTB	1210595	1211383
MTB	1211560	1213863
MTB	1214513	1214947
MTB	1215225	1215407
MTB	1216469	1219030
MTB	1219248	1220186
MTB	1220574	1221854
MTB	1221959	1222786
MTB	1222997	1224298
MTB	1224385	1225260
MTB	1225263	1226144
MTB	1226141	1227565
MTB	1227596	1228684
MTB	1228683	1229384
MTB	1229391	1230548
MTB	1230660	1230971
MTB	1230971	1231291
MTB	1232844	1233956
MTB	1233966	1234223
MTB	1234213	1235460
MTB	1235457	1236095
MTB	1236185	1237192
MTB	1237209	1238192
MTB	1238255	1239328
MTB	1239416	1239613
MTB	1239610	1239984
MTB	1240187	1240885
MTB	1241003	1241188
MTB	1241633	1241956
MTB	1241971	1242831
MTB	1242864	1243013
MTB	1243010	1243504
MTB	1243707	1245107
MTB	1245129	1246151
MTB	1246144	1247052
MTB	1247127	1248077
MTB	1248082	1249326
MTB	1249330	1249935
MTB	1249932	1251404
MTB	1251617	1252972
MTB	1253074	1254534
MTB	1254555	1256135
MTB	1256132	1257313
MTB	1257325	1259055
MTB	1259067	1261346
MTB	1261922	1262158
MTB	1262272	1264128
MTB	1265034	1265438
MTB	1265472	1266488
MTB	1266485	1266985
MTB	1267347	1268195
MTB	1268203	1269009
MTB	1269152	1269958
MTB	1270062	1271144
MTB	1271156	1271908
MTB	1272423	1273334
MTB	1273355	1274767
MTB	1274900	1275550
MTB	1276300	1277748
MTB	1277893	1278300
MTB	1278904	1279617
MTB	1279655	1280020
MTB	1279998	1280846
MTB	1280843	1281484
MTB	1281429	1281872
MTB	1282030	1282218
MTB	1282306	1282893
MTB	1283056	1284171
MTB	1284179	1284862
MTB	1284992	1286287
MTB	1286284	1286568
MTB	1286595	1287020
MTB	1287328	1291026
MTB	1291065	1292741
MTB	1292798	1293403
MTB	1293406	1294146
MTB	1294168	1296054
MTB	1296152	1298059
MTB	1298087	1298692
MTB	1298764	1299804
MTB	1299822	1300124
MTB	1300304	1301215
MTB	1301307	1301747
MTB	1301755	1302681
MTB	1302931	1305501
MTB	1305669	1306001
MTB	1306202	1308226
MTB	1308223	1308792
MTB	1309005	1309331
MTB	1309364	1310452
MTB	1310480	1313299
MTB	1313725	1315191
MTB	1315234	1319982
MTB	1320035	1321453
MTB	1321520	1324528
MTB	1324532	1325611
MTB	1325776	1327512
MTB	1327689	1329305
MTB	1329390	1331021
MTB	1331021	1332010
MTB	1332092	1332964
MTB	1332980	1333858
MTB	1333931	1334845
MTB	1334927	1335754
MTB	1335794	1337215
MTB	1337248	1338513
MTB	1339003	1339302
MTB	1339349	1340524
MTB	1340659	1340955
MTB	1341006	1341290
MTB	1341358	1342605
MTB	1342942	1344219
MTB	1344216	1345169
MTB	1345260	1346324
MTB	1346321	1346905
MTB	1346936	1348624
MTB	1348719	1349282
MTB	1349332	1351125
MTB	1351191	1352147
MTB	1352144	1353118
MTB	1353157	1353525
MTB	1353522	1354136
MTB	1354243	1354470
MTB	1354498	1355661
MTB	1355836	1357050
MTB	1357293	1357625
MTB	1357759	1359444
MTB	1359472	1360146
MTB	1360155	1361801
MTB	1361798	1362733
MTB	1362723	1363361
MTB	1363503	1364150
MTB	1364413	1365186
MTB	1365344	1365808
MTB	1365875	1367461
MTB	1367463	1367858
MTB	1367891	1368721
MTB	1368832	1370295
MTB	1370292	1370825
MTB	1370920	1371477
MTB	1371529	1371702
MTB	1371777	1372949
MTB	1372962	1374197
MTB	1374322	1374864
MTB	1374861	1376168
MTB	1376230	1376826
MTB	1376976	1377503
MTB	1377524	1378930
MTB	1378927	1379850
MTB	1379855	1380679
MTB	1380684	1381865
MTB	1381942	1383042
MTB	1383213	1384202
MTB	1384278	1384538
MTB	1384535	1384966
MTB	1384989	1386677
MTB	1386857	1387717
MTB	1387798	1388628
MTB	1388685	1388978
MTB	1388975	1389244
MTB	1389357	1393052
MTB	1393194	1393982
MTB	1394179	1395918
MTB	1395821	1399240
MTB	1399296	1399904
MTB	1399970	1401661
MTB	1401658	1402809
MTB	1402778	1403386
MTB	1403386	1404603
MTB	1404717	1406084
MTB	1406081	1407340
MTB	1407339	1408238
MTB	1408240	1409358
MTB	1409484	1409933
MTB	1409938	1410372
MTB	1410431	1411819
MTB	1411894	1413087
MTB	1413260	1413940
MTB	1413960	1415840
MTB	1416181	1417347
MTB	1417658	1418356
MTB	1418579	1418953
MTB	1419014	1419748
MTB	1419961	1420302
MTB	1420410	1422305
MTB	1422302	1424050
MTB	1424197	1424754
MTB	1424751	1425293
MTB	1425438	1425914
MTB	1426164	1427417
MTB	1427414	1430041
MTB	1430062	1431648
MTB	1431665	1433440
MTB	1433433	1435271
MTB	1435268	1436143
MTB	1436140	1437117
MTB	1437324	1437815
MTB	1437909	1438907
MTB	1438907	1440751
MTB	1440805	1441290
MTB	1441348	1442718
MTB	1442767	1443399
MTB	1443482	1445047
MTB	1445058	1445372
MTB	1445499	1445834
MTB	1446379	1448031
MTB	1448028	1449371
MTB	1449375	1450700
MTB	1450697	1451779
MTB	1451997	1452947
MTB	1453204	1455012
MTB	1455163	1455405
MTB	1455495	1456568
MTB	1456565	1457542
MTB	1457558	1458211
MTB	1458295	1459509
MTB	1459766	1460251
MTB	1460244	1460996
MTB	1461045	1461290
MTB	1461321	1461836
MTB	1461843	1463183
MTB	1463228	1464877
MTB	1464884	1465801
MTB	1465841	1467301
MTB	1467315	1467680
MTB	1467688	1468131
MTB	1468171	1469505
MTB	1469671	1470252
MTB	1470321	1471577
MTB	1477134	1477631
MTB	1477628	1479118
MTB	1479199	1480824
